"avg_z","x","y"
37.5660949707031,-47.3790609320535,-13.3130502452659
37.4815307617188,-48.0550841500564,-13.3206460117603
39.6989990234375,-47.8879772871793,-13.3206460117603
41.0868469238281,-47.5765508609083,-13.3206460117603
39.7960144042969,-47.4398270640088,-13.3206460117603
38.2797790527344,-48.1234460485061,-13.3282417782547
35.6579223632813,-47.9867222516066,-13.3282417782547
36.3411193847656,-47.8044238557407,-13.3282417782547
41.8275695800781,-47.5233804954474,-13.3282417782547
43.7806335449219,-47.3866566985479,-13.3282417782547
37.799462890625,-48.0626799165508,-13.3358375447491
35.40615234375,-47.9259561196513,-13.3358375447491
37.7709899902344,-47.6373169928636,-13.3358375447491
40.3999267578125,-47.5005931959642,-13.3358375447491
42.6012817382813,-47.3638693990647,-13.3358375447491
36.4843383789063,-48.0398926170675,-13.3434333112436
38.7997680664063,-47.9031688201681,-13.3434333112436
36.3567749023438,-47.6069339268859,-13.3434333112436
39.8612609863281,-47.4702101299865,-13.3434333112436
39.4631591796875,-48.1462333479893,-13.351029077738
35.7939697265625,-48.0095095510899,-13.351029077738
36.9968200683594,-47.8727857541904,-13.351029077738
36.9005065917969,-47.5993381603915,-13.351029077738
40.0045715332031,-47.4626143634921,-13.351029077738
39.1399169921875,-48.1462333479893,-13.3586248442324
37.0840393066406,-48.0095095510899,-13.3586248442324
39.9368225097656,-47.8575942212016,-13.3586248442324
44.49501953125,-47.5689550944139,-13.3586248442324
41.8442016601563,-47.4322312975144,-13.3586248442324
39.4636169433594,-48.1310418150005,-13.3662206107268
35.7189270019531,-47.9943180181011,-13.3662206107268
40.1187377929688,-47.8575942212016,-13.3662206107268
40.7325988769531,-47.5841466274027,-13.3662206107268
41.6658569335938,-47.4474228305032,-13.3662206107268
39.5197692871094,-48.1462333479893,-13.3738163772212
37.3091979980469,-48.0095095510899,-13.3738163772212
38.6321044921875,-47.8424026882128,-13.3738163772212
43.0764709472656,-47.5689550944139,-13.3738163772212
41.0437255859375,-47.4322312975144,-13.3738163772212
40.5661254882813,-48.1158502820117,-13.3814121437156
37.3077026367188,-47.9715307186178,-13.3814121437156
38.2133117675781,-47.7968280892463,-13.3814121437156
42.430078125,-47.5309762619418,-13.3814121437156
39.5020690917969,-47.3942524650424,-13.3814121437156
40.2685791015625,-48.085467216034,-13.38900791021
35.2932067871094,-47.8879772871793,-13.38900791021
40.1486450195313,-47.6069339268859,-13.38900791021
38.2051635742188,-47.4702101299865,-13.38900791021
42.5234313964844,-47.333486333087,-13.38900791021
39.71474609375,-47.9639349521234,-13.3966036767045
38.3270202636719,-47.827211155224,-13.3966036767045
39.6678405761719,-47.5841466274027,-13.3966036767045
37.5888305664063,-47.4474228305032,-13.3966036767045
33.9226928710938,-48.1386375814949,-13.4041994431989
42.0945068359375,-47.9259561196513,-13.4041994431989
35.6445861816406,-47.7892323227519,-13.4041994431989
38.8694702148438,-47.553763561425,-13.4041994431989
38.9530578613281,-47.4170397645256,-13.4041994431989
32.7777954101563,-48.1158502820117,-13.4117952096933
38.3649536132813,-47.8955730536737,-13.4117952096933
37.7553649902344,-47.7588492567742,-13.4117952096933
39.7062927246094,-47.5385720284362,-13.4117952096933
40.2934509277344,-47.4018482315368,-13.4117952096933
38.6064392089844,-48.1082545155173,-13.4193909761877
39.3691345214844,-47.8879772871793,-13.4193909761877
37.0747924804688,-47.7436577237854,-13.4193909761877
39.6989685058594,-47.5385720284362,-13.4193909761877
40.4743286132813,-47.4018482315368,-13.4193909761877
32.73427734375,-48.1310418150005,-13.4269867426821
37.41640625,-47.8575942212016,-13.4269867426821
39.3704162597656,-47.7208704243022,-13.4269867426821
39.8539672851563,-47.5233804954474,-13.4269867426821
38.513818359375,-47.3866566985479,-13.4269867426821
33.0406433105469,-48.1310418150005,-13.4345825091765
37.3183837890625,-47.8575942212016,-13.4345825091765
39.9766784667969,-47.7208704243022,-13.4345825091765
39.8857666015625,-47.5385720284362,-13.4345825091765
39.8568054199219,-47.4018482315368,-13.4345825091765
32.554833984375,-48.1918079469558,-13.4421782756709
38.9551330566406,-47.8803815206848,-13.4421782756709
37.8044372558594,-47.7436577237854,-13.4421782756709
39.933984375,-47.5765508609083,-13.4421782756709
38.5218139648438,-47.4398270640088,-13.4421782756709
42.394921875,-47.3031032671094,-13.4421782756709
33.728173828125,-47.9183603531569,-13.4497740421653
37.1492858886719,-47.7816365562575,-13.4497740421653
43.6527038574219,-47.6297212263692,-13.4497740421653
40.8038269042969,-47.4929974294697,-13.4497740421653
41.2461486816406,-47.3562736325703,-13.4497740421653
27.7984252929688,-48.1614248809782,-13.4573698086598
36.612451171875,-47.865189987696,-13.4573698086598
39.9244934082031,-47.7284661907966,-13.4573698086598
39.2171264648438,-47.5841466274027,-13.4573698086598
39.3450561523438,-47.4474228305032,-13.4573698086598
41.3307434082031,-47.3106990336038,-13.4573698086598
41.6783996582031,-48.1158502820117,-13.4649655751542
36.2299133300781,-47.8499984547072,-13.4649655751542
40.4503112792969,-47.7132746578077,-13.4649655751542
39.9606262207031,-47.5765508609083,-13.4649655751542
39.2402282714844,-47.4398270640088,-13.4649655751542
42.1044250488281,-47.3031032671094,-13.4649655751542
40.9230895996094,-48.1082545155173,-13.4725613416486
35.5625549316406,-47.8575942212016,-13.4725613416486
41.1847473144531,-47.7208704243022,-13.4725613416486
39.7761169433594,-47.5841466274027,-13.4725613416486
38.3413635253906,-47.4474228305032,-13.4725613416486
42.0075317382813,-47.3106990336038,-13.4725613416486
38.8544555664063,-48.085467216034,-13.480157108143
36.8733154296875,-47.9031688201681,-13.480157108143
38.9859558105469,-47.7664450232686,-13.480157108143
42.9311157226563,-47.6221254598748,-13.480157108143
38.6598754882813,-47.4854016629753,-13.480157108143
43.0132385253906,-47.3486778660759,-13.480157108143
39.4042297363281,-48.1006587490229,-13.4877528746374
34.4500061035156,-47.956339185629,-13.4877528746374
35.4980102539063,-47.8044238557407,-13.4877528746374
41.1536804199219,-47.6677000588413,-13.4877528746374
37.2192626953125,-47.5081889624586,-13.4877528746374
40.8984619140625,-47.3714651655591,-13.4877528746374
32.4386535644531,-48.1234460485061,-13.4953486411318
36.8692260742188,-47.9867222516066,-13.4953486411318
38.5043579101563,-47.8348069217184,-13.4953486411318
40.0317932128906,-47.6904873583245,-13.4953486411318
40.195947265625,-47.5309762619418,-13.4953486411318
39.5003295898438,-47.3942524650424,-13.4953486411318
36.9122253417969,-47.2575286681429,-13.4953486411318
39.6342102050781,-48.0095095510899,-13.5029444076262
38.7391296386719,-47.8348069217184,-13.5029444076262
39.9821105957031,-47.6980831248189,-13.5029444076262
36.121240234375,-47.5613593279195,-13.5029444076262
38.0577331542969,-47.42463553102,-13.5029444076262
41.7631469726563,-47.2879117341206,-13.5029444076262
40.2531677246094,-48.0095095510899,-13.5105401741207
39.6325317382813,-47.8348069217184,-13.5105401741207
39.1348510742188,-47.6980831248189,-13.5105401741207
37.20302734375,-47.5613593279195,-13.5105401741207
38.4000183105469,-47.42463553102,-13.5105401741207
41.3088317871094,-47.2879117341206,-13.5105401741207
35.771142578125,-47.9639349521234,-13.5181359406151
37.9200378417969,-47.774040789763,-13.5181359406151
39.2439208984375,-47.6297212263692,-13.5181359406151
36.4132019042969,-47.4929974294697,-13.5181359406151
40.6448608398438,-47.3562736325703,-13.5181359406151
35.679345703125,-48.0398926170675,-13.5257317071095
44.61416015625,-47.8424026882128,-13.5257317071095
38.5790344238281,-47.6752958253357,-13.5257317071095
37.8486572265625,-47.5385720284362,-13.5257317071095
39.3088317871094,-47.4018482315368,-13.5257317071095
35.0557495117188,-47.2651244346373,-13.5257317071095
41.353173828125,-47.8727857541904,-13.5333274736039
39.0700012207031,-47.6980831248189,-13.5333274736039
36.1334167480469,-47.5613593279195,-13.5333274736039
36.9585205078125,-47.42463553102,-13.5333274736039
36.9828125,-47.2879117341206,-13.5333274736039
40.5920959472656,-47.8879772871793,-13.5409232400983
39.3992858886719,-47.6677000588413,-13.5409232400983
35.0458312988281,-47.5309762619418,-13.5409232400983
39.5359130859375,-47.3942524650424,-13.5409232400983
35.3390441894531,-48.0702756830452,-13.5485190065927
40.3483215332031,-47.8196153887295,-13.5485190065927
36.0759216308594,-47.6069339268859,-13.5485190065927
36.9200988769531,-47.4702101299865,-13.5485190065927
42.1155029296875,-47.333486333087,-13.5485190065927
37.5194641113281,-47.9715307186178,-13.5561147730871
39.4602905273438,-47.6677000588413,-13.5561147730871
36.281396484375,-47.5309762619418,-13.5561147730871
39.6331115722656,-47.3942524650424,-13.5561147730871
37.5727172851563,-48.0322968505731,-13.5637105395816
37.7995544433594,-47.7284661907966,-13.5637105395816
41.4203430175781,-47.5917423938971,-13.5637105395816
35.3762145996094,-47.4550185969977,-13.5637105395816
41.7086730957031,-47.3182948000982,-13.5637105395816
40.285302734375,-47.827211155224,-13.571306306076
38.1174560546875,-47.6828915918301,-13.571306306076
37.9498229980469,-47.5461677949306,-13.571306306076
37.8962341308594,-47.4094439980312,-13.571306306076
33.85,-48.0930629825284,-13.5789020725704
35.2159362792969,-47.7588492567742,-13.5789020725704
39.9020935058594,-47.6221254598748,-13.5789020725704
38.4448181152344,-47.4854016629753,-13.5789020725704
39.7479797363281,-47.3486778660759,-13.5789020725704
37.2837768554688,-47.827211155224,-13.5864978390648
36.20546875,-47.6904873583245,-13.5864978390648
39.20791015625,-47.5385720284362,-13.5864978390648
36.8231140136719,-47.4018482315368,-13.5864978390648
34.9661804199219,-48.0095095510899,-13.5940936055592
34.9360290527344,-47.736061957291,-13.5940936055592
39.5433288574219,-47.5309762619418,-13.5940936055592
35.5609375,-47.3942524650424,-13.5940936055592
35.5268798828125,-48.0019137845955,-13.6016893720536
35.1299682617188,-47.7208704243022,-13.6016893720536
40.1302734375,-47.5309762619418,-13.6016893720536
37.1542602539063,-47.3638693990647,-13.6016893720536
37.7291198730469,-47.8120196222351,-13.609285138548
32.0100036621094,-47.6069339268859,-13.609285138548
38.132470703125,-47.4702101299865,-13.609285138548
35.1267333984375,-47.3258905665926,-13.609285138548
30.5996643066406,-47.5993381603915,-13.6168809050425
36.7339111328125,-47.4626143634921,-13.6168809050425
34.3477722167969,-47.3258905665926,-13.6168809050425
36.209619140625,-47.553763561425,-13.6244766715369
34.2348571777344,-47.4170397645256,-13.6244766715369
35.5094848632813,-47.7892323227519,-13.6320724380313
40.3861938476563,-47.5309762619418,-13.6320724380313
35.1010986328125,-47.3942524650424,-13.6320724380313
38.1990295410156,-47.7816365562575,-13.6396682045257
36.2970520019531,-47.553763561425,-13.6396682045257
34.4206176757813,-47.4094439980312,-13.6396682045257
35.7272888183594,-47.8348069217184,-13.6472639710201
26.2499938964844,-47.6069339268859,-13.6472639710201
34.4110046386719,-47.4702101299865,-13.6472639710201
36.0009704589844,-47.333486333087,-13.6472639710201
27.5751586914063,-47.6145296933804,-13.6548597375145
33.4062438964844,-47.4778058964809,-13.6548597375145
36.8976684570313,-47.3410820995815,-13.6548597375145
30.5550170898438,-47.6297212263692,-13.6624555040089
32.8618408203125,-47.4929974294697,-13.6624555040089
37.3242126464844,-47.3562736325703,-13.6624555040089
36.4037719726563,-47.827211155224,-13.6700512705034
35.8997741699219,-47.5689550944139,-13.6700512705034
36.8525939941406,-47.4322312975144,-13.6700512705034
36.3788696289063,-47.9639349521234,-13.6776470369978
34.5366760253906,-47.7968280892463,-13.6776470369978
35.9518371582031,-47.5613593279195,-13.6776470369978
37.1256042480469,-47.42463553102,-13.6776470369978
36.8350158691406,-47.956339185629,-13.6852428034922
34.1038757324219,-47.7892323227519,-13.6852428034922
35.9630065917969,-47.5385720284362,-13.6852428034922
34.3493896484375,-47.4018482315368,-13.6852428034922
36.0188232421875,-47.8879772871793,-13.6928385699866
34.4737182617188,-47.7512534902798,-13.6928385699866
35.1166015625,-47.4626143634921,-13.6928385699866
35.545556640625,-47.3258905665926,-13.6928385699866
35.6161743164063,-47.8196153887295,-13.700434336481
32.0836730957031,-47.6828915918301,-13.700434336481
35.471337890625,-47.3866566985479,-13.700434336481
33.1116577148438,-47.9031688201681,-13.7080301029754
32.2217346191406,-47.7664450232686,-13.7080301029754
30.8881469726563,-47.4626143634921,-13.7080301029754
36.9099975585938,-47.9183603531569,-13.7156258694698
35.7094360351563,-47.7816365562575,-13.7156258694698
32.6395812988281,-47.4626143634921,-13.7156258694698
37.1068359375,-47.8879772871793,-13.7232216359643
34.0537353515625,-47.7512534902798,-13.7232216359643
41.9432006835938,-47.5081889624586,-13.7232216359643
36.6711364746094,-47.8955730536737,-13.7308174024587
35.707666015625,-47.7588492567742,-13.7308174024587
36.2609802246094,-47.5461677949306,-13.7308174024587
36.4948364257813,-47.4094439980312,-13.7308174024587
37.7010437011719,-47.8196153887295,-13.7384131689531
33.8016296386719,-47.6677000588413,-13.7384131689531
36.3620239257813,-47.4702101299865,-13.7384131689531
36.2189270019531,-47.2879117341206,-13.7384131689531
36.8171630859375,-47.7664450232686,-13.7460089354475
39.2906433105469,-47.5461677949306,-13.7460089354475
36.2420593261719,-47.4094439980312,-13.7460089354475
37.421533203125,-47.8348069217184,-13.7536047019419
36.4994750976563,-47.6904873583245,-13.7536047019419
38.0732055664063,-47.4778058964809,-13.7536047019419
37.5176330566406,-47.8575942212016,-13.7612004684363
36.2967163085938,-47.6828915918301,-13.7612004684363
37.4829345703125,-47.4626143634921,-13.7612004684363
33.7985473632813,-47.8879772871793,-13.7687962349307
36.3904663085938,-47.7512534902798,-13.7687962349307
35.0912109375,-47.4398270640088,-13.7687962349307
36.2936950683594,-47.865189987696,-13.7763920014251
37.39833984375,-47.515784728953,-13.7763920014251
32.7137084960938,-47.3790609320535,-13.7763920014251
37.5382934570313,-47.7968280892463,-13.7839877679196
36.3034912109375,-47.4550185969977,-13.7839877679196
37.7587219238281,-47.8575942212016,-13.791583534414
37.45107421875,-47.5233804954474,-13.791583534414
32.1283203125,-47.3866566985479,-13.791583534414
38.3615661621094,-47.7816365562575,-13.7991793009084
37.7591186523438,-47.4398270640088,-13.7991793009084
38.73232421875,-47.7968280892463,-13.8067750674028
37.4375854492188,-47.6145296933804,-13.8067750674028
35.7037902832031,-47.4018482315368,-13.8067750674028
37.8086791992188,-47.7664450232686,-13.8143708338972
37.469384765625,-47.5689550944139,-13.8143708338972
36.0529724121094,-47.42463553102,-13.8143708338972
39.2719970703125,-47.7892323227519,-13.8219666003916
37.5169616699219,-47.5689550944139,-13.8219666003916
37.7512451171875,-47.4322312975144,-13.8219666003916
40.5068298339844,-47.7968280892463,-13.829562366886
37.0598693847656,-47.6525085258524,-13.829562366886
39.5353942871094,-47.515784728953,-13.829562366886
36.2042175292969,-47.865189987696,-13.8371581333805
42.3170715332031,-47.7284661907966,-13.8371581333805
37.7796875,-47.5841466274027,-13.8371581333805
36.748681640625,-47.4474228305032,-13.8371581333805
41.8759399414063,-47.8120196222351,-13.8447538998749
39.2108093261719,-47.6752958253357,-13.8447538998749
37.4567199707031,-47.5385720284362,-13.8447538998749
33.9548583984375,-47.8955730536737,-13.8523496663693
41.1350952148438,-47.7512534902798,-13.8523496663693
40.1999755859375,-47.6145296933804,-13.8523496663693
36.3794189453125,-47.4778058964809,-13.8523496663693
37.9223876953125,-47.827211155224,-13.8599454328637
38.7131591796875,-47.6904873583245,-13.8599454328637
37.0530334472656,-47.553763561425,-13.8599454328637
31.0394836425781,-47.4170397645256,-13.8599454328637
37.4295593261719,-47.774040789763,-13.8675411993581
40.5874877929688,-47.6373169928636,-13.8675411993581
34.571435546875,-47.4702101299865,-13.8675411993581
37.0447326660156,-47.7968280892463,-13.8751369658525
39.060693359375,-47.6601042923468,-13.8751369658525
33.2855773925781,-47.4474228305032,-13.8751369658525
36.6733642578125,-47.7816365562575,-13.8827327323469
39.9691101074219,-47.644912759358,-13.8827327323469
30.2865539550781,-47.3790609320535,-13.8827327323469
39.9043212890625,-47.7132746578077,-13.8903284988414
36.1125122070313,-47.827211155224,-13.8979242653358
40.1610656738281,-47.6904873583245,-13.8979242653358
37.7895141601563,-47.774040789763,-13.9055200318302
38.5663696289063,-47.6373169928636,-13.9055200318302
41.5415893554688,-47.7284661907966,-13.9131157983246
37.126123046875,-47.827211155224,-13.920711564819
40.8075805664063,-47.6904873583245,-13.920711564819
41.0316101074219,-47.7512534902798,-13.9283073313134
34.782373046875,-47.6145296933804,-13.9283073313134
36.3635192871094,-47.644912759358,-13.9359030978078
37.9611755371094,-47.6904873583245,-13.9434988643023
31.0961242675781,-47.2195498356708,-13.9434988643023
38.7077880859375,-47.644912759358,-13.9510946307967
31.8765502929688,-47.2195498356708,-13.9510946307967
38.8690734863281,-47.644912759358,-13.9586903972911
29.6477905273438,-47.2423371351541,-13.9586903972911
39.3911376953125,-47.6525085258524,-13.9662861637855
30.7806640625,-47.3106990336038,-13.9662861637855
38.1362548828125,-47.8044238557407,-13.9738819302799
37.1035400390625,-47.6373169928636,-13.9738819302799
30.6179748535156,-47.3031032671094,-13.9738819302799
35.4947448730469,-47.8196153887295,-13.9814776967743
39.8515258789063,-47.6677000588413,-13.9814776967743
32.0259033203125,-47.3106990336038,-13.9814776967743
35.6027160644531,-47.8424026882128,-13.9890734632687
36.3880249023438,-47.6904873583245,-13.9890734632687
32.7741333007813,-47.333486333087,-13.9890734632687
32.7659240722656,-47.1891667696932,-13.9890734632687
35.5482421875,-47.7284661907966,-13.9966692297632
32.2221618652344,-47.3714651655591,-13.9966692297632
32.4460388183594,-47.2347413686597,-13.9966692297632
35.8174377441406,-47.7892323227519,-14.0042649962576
31.6323791503906,-47.515784728953,-14.0042649962576
32.6318603515625,-47.3031032671094,-14.0042649962576
35.0081726074219,-47.8499984547072,-14.011860762752
35.8852172851563,-47.6904873583245,-14.011860762752
31.9724365234375,-47.3486778660759,-14.011860762752
33.8165222167969,-47.204358302682,-14.011860762752
35.1957946777344,-47.7512534902798,-14.0194565292464
31.2061706542969,-47.4702101299865,-14.0194565292464
33.3324523925781,-47.3258905665926,-14.0194565292464
34.2205139160156,-47.1891667696932,-14.0194565292464
34.4477783203125,-47.7512534902798,-14.0270522957408
32.4568115234375,-47.5005931959642,-14.0270522957408
33.7109924316406,-47.3638693990647,-14.0270522957408
31.4358154296875,-47.2271456021653,-14.0270522957408
36.0237976074219,-47.7892323227519,-14.0346480622352
36.5971923828125,-47.5233804954474,-14.0346480622352
33.3667846679688,-47.3866566985479,-14.0346480622352
32.5898376464844,-47.2499329016485,-14.0346480622352
37.3690124511719,-47.8120196222351,-14.0422438287296
34.2255798339844,-47.5309762619418,-14.0422438287296
33.1813293457031,-47.3942524650424,-14.0422438287296
31.7300354003906,-47.2575286681429,-14.0422438287296
35.7795959472656,-47.8348069217184,-14.049839595224
32.1061950683594,-47.5461677949306,-14.049839595224
33.27041015625,-47.4094439980312,-14.049839595224
34.2452941894531,-47.2727202011317,-14.049839595224
39.7514892578125,-47.0068683738272,-14.049839595224
34.5084777832031,-47.7588492567742,-14.0574353617185
33.8923889160156,-47.4929974294697,-14.0574353617185
36.8109680175781,-47.3562736325703,-14.0574353617185
30.4435668945313,-47.2195498356708,-14.0574353617185
34.1228271484375,-47.8879772871793,-14.0650311282129
33.4682250976563,-47.7512534902798,-14.0650311282129
33.0557800292969,-47.4778058964809,-14.0650311282129
37.526513671875,-47.3410820995815,-14.0650311282129
39.2760864257813,-47.0600387392881,-14.0650311282129
37.8280578613281,-47.8348069217184,-14.0726268947073
32.9699951171875,-47.6752958253357,-14.0726268947073
35.3240905761719,-47.3866566985479,-14.0726268947073
31.9699951171875,-47.1587837037155,-14.0726268947073
36.4479614257813,-47.8879772871793,-14.0802226612017
32.6107727050781,-47.7512534902798,-14.0802226612017
34.2329650878906,-47.5081889624586,-14.0802226612017
35.4847351074219,-47.1435921707267,-14.0802226612017
39.0578552246094,-47.8727857541904,-14.0878184276961
33.3682800292969,-47.6752958253357,-14.0878184276961
34.7747436523438,-47.3258905665926,-14.0878184276961
40.6657043457031,-47.0296556733105,-14.0878184276961
37.9826599121094,-47.8120196222351,-14.0954141941905
32.6421142578125,-47.5689550944139,-14.0954141941905
34.492333984375,-47.1511879372211,-14.0954141941905
40.8192077636719,-46.9992726073328,-14.0954141941905
33.5829406738281,-47.7588492567742,-14.103009960685
33.1266418457031,-47.5385720284362,-14.103009960685
36.7556091308594,-47.1056133382546,-14.103009960685
36.8154541015625,-47.8803815206848,-14.1106057271794
32.0493103027344,-47.6677000588413,-14.1106057271794
34.0238891601563,-47.3410820995815,-14.1106057271794
37.4507690429688,-47.0676345057826,-14.1106057271794
36.9269653320313,-47.8727857541904,-14.1182014936738
33.5721069335938,-47.3410820995815,-14.1182014936738
41.2330871582031,-47.0372514398049,-14.1182014936738
35.1059204101563,-47.6980831248189,-14.1257972601682
39.2246337890625,-47.0676345057826,-14.1257972601682
37.1730590820313,-47.8499984547072,-14.1333930266626
32.3760009765625,-47.3258905665926,-14.1333930266626
39.8639770507813,-46.9688895413552,-14.1333930266626
32.6223388671875,-47.3258905665926,-14.140988793157
41.0877014160156,-46.9764853078496,-14.140988793157
33.8276611328125,-47.3562736325703,-14.1485845596514
41.2183471679688,-46.984081074344,-14.1485845596514
28.3264404296875,-47.4626143634921,-14.1561803261458
37.210107421875,-47.0676345057826,-14.1561803261458
34.6276794433594,-48.3361275103497,-14.1637760926403
28.7699829101563,-47.4170397645256,-14.1637760926403
37.1299987792969,-47.075230272277,-14.1637760926403
35.2046142578125,-48.3437232768441,-14.1713718591347
28.9509216308594,-47.4626143634921,-14.1713718591347
37.4922424316406,-47.1359964042323,-14.1713718591347
32.6569458007813,-47.5689550944139,-14.1789676256291
28.6877075195313,-47.4170397645256,-14.1789676256291
40.1263061523438,-47.0144641403217,-14.1789676256291
31.6087890625,-47.5233804954474,-14.1865633921235
33.1242614746094,-47.3106990336038,-14.1865633921235
32.3262268066406,-48.3589148098329,-14.1941591586179
32.6467529296875,-47.4550185969977,-14.1941591586179
32.4899841308594,-48.3892978758106,-14.2017549251123
33.2520080566406,-47.4854016629753,-14.2017549251123
40.6821533203125,-47.0220599068161,-14.2017549251123
33.0499816894531,-47.4702101299865,-14.2093506916067
40.9497314453125,-47.0068683738272,-14.2093506916067
34.2392211914063,-47.4398270640088,-14.2169464581012
31.1466003417969,-47.553763561425,-14.2245422245956
31.6496215820313,-47.3714651655591,-14.2245422245956
30.6019836425781,-47.4170397645256,-14.23213799109
30.3210388183594,-48.8450438654754,-14.2397337575844
29.0700012207031,-47.3562736325703,-14.2397337575844
30.0546813964844,-47.3790609320535,-14.2473295240788
30.1178527832031,-47.4170397645256,-14.2549252905732
34.3606201171875,-48.837448098981,-14.2625210570676
33.0499816894531,-47.0600387392881,-14.2625210570676
31.9299865722656,-47.333486333087,-14.2701168235621
34.2699829101563,-47.0220599068161,-14.2777125900565
37.6711975097656,-46.9992726073328,-14.2853083565509
37.051171875,-47.0296556733105,-14.2929041230453
35.4299865722656,-47.3942524650424,-14.3004998895397
37.3910766601563,-47.075230272277,-14.3004998895397
37.5418029785156,-48.8070650330033,-14.3080956560341
37.6998840332031,-47.1056133382546,-14.3080956560341
38.1589904785156,-46.9612937748608,-14.3080956560341
36.8055358886719,-47.1359964042323,-14.3156914225285
38.8962341308594,-46.9612937748608,-14.3156914225285
38.4234558105469,-47.1435921707267,-14.323287189023
40.8332458496094,-46.9536980083663,-14.323287189023
33.9099975585938,-47.2499329016485,-14.3308829555174
38.0947814941406,-46.9764853078496,-14.3308829555174
36.0508361816406,-47.3258905665926,-14.3384787220118
38.1430297851563,-47.0068683738272,-14.3384787220118
32.3447204589844,-47.3638693990647,-14.3460744885062
42.0337463378906,-47.113209104749,-14.3460744885062
45.1697937011719,-46.8625488104334,-14.3460744885062
37.4973388671875,-47.2423371351541,-14.3536702550006
38.9924865722656,-46.9764853078496,-14.3536702550006
35.3149963378906,-48.7918735000145,-14.361266021495
34.8371215820313,-47.2271456021653,-14.361266021495
42.6938415527344,-46.8777403434222,-14.361266021495
32.4796081542969,-48.7614904340369,-14.3688617879894
37.2710510253906,-47.1359964042323,-14.3688617879894
42.2553649902344,-46.8625488104334,-14.3688617879894
35.7980285644531,-48.7690862005313,-14.3764575544839
39.4106689453125,-47.1208048712435,-14.3764575544839
42.4381652832031,-46.8625488104334,-14.3764575544839
36.2919555664063,-48.8222565659922,-14.3840533209783
38.05458984375,-47.1587837037155,-14.3840533209783
44.9099975585938,-46.9309107088831,-14.3840533209783
43.10634765625,-46.7410165465228,-14.3840533209783
40.1614929199219,-46.5511223841624,-14.3840533209783
33.0299926757813,-48.3285317438553,-14.3916490874727
41.0163818359375,-46.9157191758943,-14.3916490874727
45.961083984375,-46.763803846006,-14.3916490874727
42.1090942382813,-46.6194842826121,-14.3916490874727
36.9879699707031,-48.837448098981,-14.3992448539671
33.0846801757813,-48.3133402108664,-14.3992448539671
43.4092346191406,-46.854953043939,-14.3992448539671
40.047509765625,-46.7182292470395,-14.3992448539671
43.8091369628906,-46.5815054501401,-14.3992448539671
35.9194885253906,-48.8146607994978,-14.4068406204615
36.1636596679688,-47.1663794702099,-14.4068406204615
41.7155700683594,-46.8397615109501,-14.4068406204615
42.2627807617188,-46.7030377140507,-14.4068406204615
39.1338134765625,-46.5663139171512,-14.4068406204615
35.0684448242188,-48.3133402108664,-14.4144363869559
42.8104797363281,-46.8473572774446,-14.4144363869559
41.4329467773438,-46.7106334805451,-14.4144363869559
39.0603271484375,-46.5739096836456,-14.4144363869559
33.3699890136719,-48.2677656119,-14.4220321534503
42.9357238769531,-46.8093784449725,-14.4220321534503
41.4151550292969,-46.672654648073,-14.4220321534503
36.7242980957031,-46.5359308511736,-14.4220321534503
40.7697082519531,-46.8777403434222,-14.4296279199447
45.7304931640625,-46.7410165465228,-14.4296279199447
36.61806640625,-46.6042927496233,-14.4296279199447
